,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
28291,TPC-DI,prospect_vertical_1_ac4_av,Semantically-Joinable,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_NeWo', 'prospect_Pho', 'prospect_Inc', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ag', 'prospect_NumCrCar', 'prospect_NumChil', 'prospect_NuCa', 'prospect_MarSt', 'prospect_OwOReFl']",1.0,1.0,1.0,N4
28294,TPC-DI,prospect_vertical_1_ec_av,Semantically-Joinable,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'NetWorth', 'Phone', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",0.33,1.0,0.2,N0
28298,TPC-DI,prospect_both_50_70_ac2_av,Semantically-Joinable,64,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'Age', 'NumberCreditCards', 'MiddleInitial', 'State', 'MaritalStatus', 'NumberCars', 'FirstName', 'Gender', 'City', 'NetWorth', 'AddressLine1', 'NumberChildren', 'OwnOrRentFlag', 'Phone', 'LastName', 'AddressLine2', 'PostalCode']","['AgeID', 'FiNa', 'Ph', 'NeWor', 'In', 'AddrL1', 'Empl', 'CrRa', 'C', 'Ag', 'Sta', 'MiIni', 'Ge', 'NuCreCar', 'NumC', 'MaSt', 'NumCh', 'OOReF', 'Cou']",0.8,0.8,0.8,N2
28304,TPC-DI,prospect_vertical_50_ac1_av,Semantically-Joinable,64,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine2', 'AddressLine1', 'OwnOrRentFlag', 'NumberCreditCards', 'State', 'Gender', 'MiddleInitial', 'Age', 'Phone', 'Employer', 'LastName', 'FirstName', 'PostalCode', 'City', 'Country']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag']",0.78,0.82,0.75,N1
28311,TPC-DI,prospect_vertical_30_ec_av,Semantically-Joinable,64,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine2', 'NumberChildren', 'NumberCars', 'Gender', 'PostalCode', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['AgencyID', 'NetWorth', 'PostalCode', 'Income', 'AddressLine2', 'Employer', 'CreditRating', 'Age', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",0.67,1.0,0.5,N0
28314,TPC-DI,prospect_both_50_30_ac1_av,Semantically-Joinable,64,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","['AgencyID', 'Income', 'City', 'OwnOrRentFlag', 'FirstName', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Country', 'Phone']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_NumberCars', 'prospect_OwnOrRentFlag']",0.62,0.67,0.57,N1
28321,TPC-DI,prospect_vertical_1_ac2_av,Semantically-Joinable,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgID', 'Pho', 'NWor', 'Inc', 'Emp', 'CreRat', 'Ag', 'NumCreCa', 'NuChi', 'NumCa', 'MaSt', 'OOReF']",0.2,1.0,0.11,N2
28335,TPC-DI,prospect_both_50_50_ac4_av,Semantically-Joinable,64,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'NumberCreditCards', 'LastName', 'MaritalStatus', 'AddressLine1', 'Age', 'NumberCars', 'City', 'PostalCode', 'Country', 'FirstName', 'MiddleInitial', 'Gender', 'State', 'Phone']","['prospect_AgeID', 'prospect_LaNa', 'prospect_PoCo', 'prospect_In', 'prospect_NeWor', 'prospect_AddrL1', 'prospect_AddrLi2', 'prospect_Em', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_NumCreCar', 'prospect_NuCa', 'prospect_NuCh', 'prospect_MaSta', 'prospect_OwORF', 'prospect_Co']",0.29,0.18,0.67,N4
28343,TPC-DI,prospect_both_50_30_ac3_av,Semantically-Joinable,64,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'Age', 'NumberChildren', 'MiddleInitial', 'FirstName', 'LastName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'frstnm', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'mrtlstts', 'nmbrcrs', 'wnrrntflg']",0.55,0.5,0.6,N3
28348,TPC-DI,prospect_both_50_30_ec_av,Semantically-Joinable,64,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]","['AgencyID', 'Income', 'City', 'AddressLine1', 'NumberCreditCards', 'PostalCode', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'State', 'Country', 'Phone']","['AgencyID', 'Income', 'NetWorth', 'PostalCode', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",0.75,1.0,0.6,N0
28354,TPC-DI,prospect_both_50_1_ac1_av,Semantically-Joinable,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0,N1
28363,TPC-DI,prospect_vertical_30_ac2_av,Semantically-Joinable,64,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","['AgencyID', 'NumberCreditCards', 'OwnOrRentFlag', 'PostalCode', 'MiddleInitial', 'NumberCars', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State', 'Country']","['AgeID', 'NeWo', 'Ph', 'In', 'PosCo', 'Em', 'CreRat', 'Ag', 'MiInit', 'NuCrCa', 'NuC', 'MariSt', 'NumChi', 'OwOReF']",0.36,0.33,0.4,N2
28366,TPC-DI,prospect_both_50_1_ac4_av,Semantically-Joinable,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CreRat', 'prospect_Ag', 'prospect_NumCreCa', 'prospect_NuCa', 'prospect_NumChi', 'prospect_MarSt', 'prospect_OwOReFl']",1.0,1.0,1.0,N4
28372,TPC-DI,prospect_vertical_70_ac3_av,Semantically-Joinable,65,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['AgencyID', 'PostalCode', 'MiddleInitial', 'Gender', 'OwnOrRentFlag', 'Income', 'Country', 'AddressLine2', 'AddressLine1', 'State', 'MaritalStatus', 'City', 'Phone', 'NumberCreditCards', 'LastName', 'FirstName', 'NumberCars', 'NumberChildren']","['gncd', 'lstnm', 'phn', 'ntwrth', 'ncm', 'pstlcd', 'ddrssln1', 'ddrssln2', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'gndr', 'mddlntl', 'nmbrcrdtcrds', 'mrtlstts', 'wnrrntflg', 'cntr']",0.48,0.33,0.83,N3
28379,TPC-DI,prospect_vertical_70_ac5_av,Semantically-Joinable,65,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'NetWorth', 'NumberCars', 'Gender', 'Employer', 'Income', 'MiddleInitial', 'AddressLine1', 'PostalCode', 'State', 'NumberChildren', 'AddressLine2', 'LastName', 'CreditRating', 'FirstName', 'City', 'Country']","['prospect_gncd', 'prospect_lstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
28390,TPC-DI,prospect_both_50_70_ac2_av,Semantically-Joinable,65,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1]","['AgencyID', 'Age', 'NumberCreditCards', 'MiddleInitial', 'State', 'MaritalStatus', 'NumberCars', 'FirstName', 'Gender', 'City', 'NetWorth', 'AddressLine1', 'NumberChildren', 'OwnOrRentFlag', 'Phone', 'LastName', 'AddressLine2', 'PostalCode']","['AgeID', 'FiNa', 'Ph', 'NeWor', 'In', 'AddrL1', 'Empl', 'CrRa', 'C', 'Ag', 'Sta', 'MiIni', 'Ge', 'NuCreCar', 'NumCh', 'NumC', 'MaSt', 'OOReF', 'Cou']",0.52,0.4,0.75,N2
28400,TPC-DI,prospect_both_50_70_ac5_av,Semantically-Joinable,65,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'PostalCode', 'NumberChildren', 'Employer', 'MiddleInitial', 'LastName', 'AddressLine1', 'NetWorth', 'Phone', 'Gender', 'Country', 'FirstName', 'NumberCars', 'City', 'AddressLine2', 'State', 'Income']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_ntwrth', 'prospect_phn', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_wnrrntflg', 'prospect_mrtlstts', 'prospect_cntr']",0.0,0.0,0.0,N5
28409,TPC-DI,prospect_both_50_30_ec_av,Semantically-Joinable,65,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]","['AgencyID', 'Income', 'City', 'AddressLine1', 'NumberCreditCards', 'PostalCode', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'State', 'Country', 'Phone']","['AgencyID', 'Income', 'PostalCode', 'NetWorth', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",0.86,1.0,0.75,N0
28423,TPC-DI,prospect_both_50_1_ac5_av,Semantically-Joinable,65,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_nmbrcrs', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
28427,TPC-DI,prospect_vertical_30_ec_av,Semantically-Joinable,65,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]","['AgencyID', 'AddressLine2', 'NumberChildren', 'NumberCars', 'Gender', 'PostalCode', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['AgencyID', 'NetWorth', 'Income', 'PostalCode', 'AddressLine2', 'Employer', 'CreditRating', 'Age', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",0.86,1.0,0.75,N0
28441,TPC-DI,prospect_vertical_70_ec_av,Semantically-Joinable,65,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine1', 'Employer', 'FirstName', 'Gender', 'NumberCreditCards', 'Income', 'OwnOrRentFlag', 'PostalCode', 'CreditRating', 'City', 'Country', 'Phone', 'LastName', 'MiddleInitial', 'AddressLine2', 'State', 'NumberCars']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'NetWorth', 'PostalCode', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'MaritalStatus', 'NumberChildren', 'OwnOrRentFlag', 'Country']",0.91,1.0,0.83,N0
28480,TPC-DI,prospect_both_50_30_ac1_av,Semantically-Joinable,65,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","['AgencyID', 'Income', 'City', 'OwnOrRentFlag', 'FirstName', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Country', 'Phone']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.6,0.5,0.75,N1
28484,TPC-DI,prospect_both_50_1_ac1_av,Semantically-Joinable,65,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_NumberCars', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0,N1
28492,TPC-DI,prospect_vertical_50_ac4_av,Semantically-Joinable,65,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Income', 'AddressLine1', 'AddressLine2', 'NumberChildren', 'City', 'Country', 'Gender', 'NetWorth', 'Phone', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'PostalCode', 'State']","['prospect_AgID', 'prospect_Pho', 'prospect_NeWo', 'prospect_Inc', 'prospect_AdLi1', 'prospect_AddrLi2', 'prospect_Emp', 'prospect_CreRa', 'prospect_C', 'prospect_A', 'prospect_Ge', 'prospect_NuCreCa', 'prospect_MarSt', 'prospect_NumCa', 'prospect_NumChi', 'prospect_OwOReF', 'prospect_Co']",0.17,0.09,1.0,N4
28498,TPC-DI,prospect_both_50_50_ac4_av,Semantically-Joinable,65,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'NumberCreditCards', 'LastName', 'MaritalStatus', 'AddressLine1', 'Age', 'NumberCars', 'City', 'PostalCode', 'Country', 'FirstName', 'MiddleInitial', 'Gender', 'State', 'Phone']","['prospect_AgeID', 'prospect_LaNa', 'prospect_PoCo', 'prospect_In', 'prospect_NeWor', 'prospect_AddrL1', 'prospect_AddrLi2', 'prospect_Em', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_NumCreCar', 'prospect_MaSta', 'prospect_NuCa', 'prospect_NuCh', 'prospect_OwORF', 'prospect_Co']",0.31,0.18,1.0,N4
28506,TPC-DI,prospect_vertical_50_ac3_av,Semantically-Joinable,65,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCars', 'CreditRating', 'Phone', 'NumberCreditCards', 'MaritalStatus', 'AddressLine1', 'OwnOrRentFlag', 'City', 'NetWorth', 'MiddleInitial', 'LastName', 'FirstName', 'Gender', 'AddressLine2', 'PostalCode']","['gncd', 'ntwrth', 'phn', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'cntr', 'wnrrntflg']",0.27,0.18,0.5,N3
28507,TPC-DI,prospect_both_50_1_ec_av,Semantically-Joinable,65,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",0.5,1.0,0.33,N0
28525,TPC-DI,prospect_both_50_30_ac5_av,Semantically-Joinable,65,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'NumberCars', 'State', 'FirstName', 'Age', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'Country']","['prospect_gncd', 'prospect_frstnm', 'prospect_ntwrth', 'prospect_phn', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
28529,TPC-DI,prospect_vertical_30_ac3_av,Semantically-Joinable,65,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'LastName', 'NumberChildren', 'MiddleInitial', 'Gender', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone', 'Income']","['gncd', 'lstnm', 'ntwrth', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.5,0.33,1.0,N3
28537,TPC-DI,prospect_both_50_50_ac5_av,Semantically-Joinable,65,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'City', 'NumberCars', 'PostalCode', 'MiddleInitial', 'NumberCreditCards', 'AddressLine1', 'FirstName', 'Age', 'Country', 'LastName', 'Gender', 'State', 'Phone', 'Income']","['prospect_gncd', 'prospect_frstnm', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
28539,TPC-DI,prospect_vertical_50_ac5_av,Semantically-Joinable,65,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NetWorth', 'AddressLine2', 'AddressLine1', 'PostalCode', 'NumberChildren', 'LastName', 'Phone', 'NumberCreditCards', 'Country', 'FirstName', 'MiddleInitial', 'Gender', 'City', 'State', 'Income']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_nmbrcrs', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
28542,TPC-DI,prospect_both_50_1_ac3_av,Semantically-Joinable,65,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0,N3
28554,TPC-DI,prospect_vertical_1_ec_av,Semantically-Joinable,65,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'MaritalStatus', 'NumberCars', 'NumberChildren', 'OwnOrRentFlag']",0.33,1.0,0.2,N0
28576,TPC-DI,prospect_vertical_30_ac2_av,Semantically-Joinable,65,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'OwnOrRentFlag', 'PostalCode', 'MiddleInitial', 'NumberCars', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State', 'Country']","['AgeID', 'NeWo', 'Ph', 'In', 'PosCo', 'Em', 'CreRat', 'Ag', 'MiInit', 'NuCrCa', 'NuC', 'NumChi', 'MariSt', 'OwOReF']",0.0,0.0,0.0,N2
28577,TPC-DI,prospect_both_50_70_ac1_av,Semantically-Joinable,65,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'NumberCars', 'MiddleInitial', 'MaritalStatus', 'AddressLine1', 'Gender', 'CreditRating', 'Income', 'Country', 'Age', 'PostalCode', 'NumberCreditCards', 'AddressLine2', 'State', 'NumberChildren', 'LastName', 'FirstName', 'City']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_PostalCode', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag', 'prospect_MaritalStatus', 'prospect_NumberCars', 'prospect_Country']",0.72,0.6,0.9,N1
